Rok;Miesi¹c;Zarobki;Wydatki;Liczba osób_<500;Œredni wiek_<500;Liczba wypadków_<500;Liczba osób_500-700;Œredni wiek_500-700;Liczba wypadków_500-700;Liczba osób_>700;Œredni wiek_>700;Liczba wypadków_>700;Liczba wypadków mê¿czyzn;Liczba wypadków kobiet
5;6;0;4200;473;53;0;440;52;0;67;39;0;0;0
5;7;0;4200;469;53;0;441;52;0;67;39;0;0;0
5;8;0;4200;466;53;0;440;51;0;67;39;0;0;0
5;9;0;4200;467;53;0;436;51;0;67;39;0;0;0
5;10;0;4200;464;53;0;437;51;0;67;39;0;0;0
5;11;0;4200;465;53;0;435;51;0;66;38;0;0;0
5;12;0;4200;463;53;0;436;51;0;66;38;0;0;0
6;1;507673;4200;478;54;0;453;52;0;68;39;0;0;0
6;2;0;4200;480;54;0;450;52;0;67;39;0;0;0
6;3;0;8755;477;54;1;451;52;0;68;39;0;1;0
6;4;0;4200;476;54;0;451;52;0;68;39;0;0;0
6;5;0;4200;477;54;0;448;52;0;68;39;0;0;0
6;6;0;4200;475;54;0;448;52;0;68;39;0;0;0
6;7;0;4200;475;54;0;447;52;0;68;39;0;0;0
6;8;0;4200;474;54;0;448;52;0;68;39;0;0;0
6;9;0;4200;474;54;0;448;52;0;68;39;0;0;0
6;10;0;4200;474;54;0;447;52;0;68;39;0;0;0
6;11;0;4200;473;53;0;447;52;0;68;39;0;0;0
6;12;0;4200;473;53;0;447;52;0;68;39;0;0;0
7;1;506676;4200;475;55;0;452;53;0;69;40;0;0;0
7;2;0;4200;476;55;0;449;53;0;70;40;0;0;0
7;3;0;4200;473;55;0;448;53;0;70;40;0;0;0
7;4;0;4200;473;54;0;448;53;0;70;40;0;0;0
7;5;0;4200;472;54;0;446;53;0;70;40;0;0;0
7;6;0;4200;470;54;0;447;52;0;70;40;0;0;0
7;7;0;4200;469;54;0;446;52;0;70;40;0;0;0
7;8;0;4200;470;54;0;445;52;0;69;40;0;0;0
7;9;0;4200;469;54;0;445;52;0;70;40;0;0;0
7;10;0;4200;468;54;0;445;52;0;70;40;0;0;0
7;11;0;4200;469;54;0;444;52;0;70;40;0;0;0
7;12;0;4200;469;54;0;444;52;0;70;40;0;0;0
8;1;507824;4200;475;55;0;453;53;0;69;41;0;0;0
8;2;0;4200;472;55;0;450;53;0;69;41;0;0;0
8;3;0;4200;469;55;0;450;53;0;70;41;0;0;0
8;4;0;4200;468;55;0;448;53;0;70;41;0;0;0
8;5;0;4200;466;55;0;449;53;0;70;41;0;0;0
8;6;0;4200;465;55;0;448;53;0;70;41;0;0;0
8;7;0;4200;464;55;0;445;53;0;70;41;0;0;0
8;8;0;7122;463;55;1;446;53;0;70;41;0;1;0
8;9;0;4200;463;55;0;446;53;0;69;41;0;0;0
8;10;0;4200;463;55;0;444;53;0;70;41;0;0;0
8;11;0;11679;462;55;0;445;53;0;70;41;1;0;1
8;12;0;4200;462;55;0;445;53;0;70;41;0;0;0
9;1;507572;4200;467;56;0;457;54;0;70;42;0;0;0
9;2;0;4200;464;55;0;456;54;0;70;42;0;0;0
9;3;0;4200;463;55;0;454;53;0;70;42;0;0;0
9;4;0;4200;463;55;0;454;53;0;70;42;0;0;0
9;5;0;4200;463;55;0;452;53;0;70;42;0;0;0
9;6;0;4200;458;55;0;454;53;0;70;42;0;0;0
9;7;0;4200;460;55;0;450;53;0;70;42;0;0;0
9;8;0;4200;459;55;0;449;53;0;70;42;0;0;0
9;9;0;4200;459;55;0;448;53;0;70;42;0;0;0
9;10;0;4200;458;55;0;447;53;0;70;42;0;0;0
9;11;0;4200;457;55;0;447;53;0;70;42;0;0;0
9;12;0;4200;458;55;0;444;53;0;70;42;0;0;0
10;1;504122;4200;467;56;0;454;54;0;69;43;0;0;0
10;2;0;4200;462;56;0;451;53;0;72;42;0;0;0
10;3;0;4200;463;56;0;448;53;0;72;42;0;0;0
10;4;0;4200;463;56;0;446;53;0;72;42;0;0;0
10;5;0;4200;462;56;0;446;53;0;72;42;0;0;0
10;6;0;4200;462;56;0;444;53;0;72;42;0;0;0
10;7;0;4200;458;56;0;446;53;0;72;42;0;0;0
10;8;0;4200;459;56;0;445;53;0;72;42;0;0;0
10;9;0;11237;458;56;1;445;53;0;72;42;0;0;1
10;10;0;4200;458;56;0;444;53;0;72;42;0;0;0
10;11;0;30751;458;56;0;444;53;1;72;42;0;1;0
10;12;0;9894;458;56;1;444;53;0;72;42;0;1;0
11;1;507519;4200;464;57;0;456;54;0;73;43;0;0;0
11;2;0;4200;463;57;0;456;54;0;72;43;0;0;0
11;3;0;4200;463;57;0;453;54;0;71;43;0;0;0
11;4;0;4200;459;57;0;454;54;0;72;43;0;0;0
11;5;0;4200;457;56;0;455;54;0;72;43;0;0;0
11;6;0;4200;456;56;0;452;54;0;72;43;0;0;0
11;7;0;4200;453;56;0;454;54;0;71;43;0;0;0
11;8;0;4200;452;56;0;452;54;0;72;43;0;0;0
11;9;0;4200;451;56;0;451;54;0;72;43;0;0;0
11;10;0;4200;451;56;0;451;53;0;71;43;0;0;0
11;11;0;4200;449;56;0;450;53;0;72;43;0;0;0
11;12;0;4200;449;56;0;450;53;0;72;43;0;0;0
12;1;508906;21936;462;57;0;461;55;1;71;44;0;0;1
12;2;0;29238;462;57;0;460;55;1;71;43;0;0;1
12;3;0;4200;461;57;0;457;55;0;71;43;0;0;0
12;4;0;4200;461;57;0;455;54;0;70;43;0;0;0
12;5;0;4200;460;57;0;454;54;0;70;43;0;0;0
12;6;0;4200;460;57;0;453;54;0;70;43;0;0;0
12;7;0;4200;460;57;0;453;54;0;70;43;0;0;0
12;8;0;4200;458;57;0;453;54;0;70;43;0;0;0
12;9;0;4200;459;57;0;450;54;0;70;43;0;0;0
12;10;0;4200;459;57;0;449;54;0;70;43;0;0;0
12;11;0;4200;458;57;0;449;54;0;70;43;0;0;0
12;12;0;4200;458;57;0;449;54;0;70;43;0;0;0
13;1;508821;4200;465;58;0;458;55;0;72;44;0;0;0
13;2;0;4200;465;57;0;457;55;0;72;44;0;0;0
13;3;0;4200;463;57;0;454;55;0;72;44;0;0;0
13;4;0;4200;461;57;0;453;54;0;72;44;0;0;0
13;5;0;4200;458;57;0;452;54;0;72;44;0;0;0
13;6;0;4200;458;57;0;450;54;0;72;44;0;0;0
13;7;0;4200;460;57;0;448;54;0;72;44;0;0;0
13;8;0;4200;460;57;0;448;54;0;72;44;0;0;0
13;9;0;4200;458;57;0;448;54;0;72;44;0;0;0
13;10;0;4200;457;57;0;448;54;0;72;44;0;0;0
13;11;0;4200;456;57;0;448;54;0;71;44;0;0;0
13;12;0;4200;456;57;0;446;54;0;72;44;0;0;0
14;1;508698;4200;466;58;0;456;55;0;72;45;0;0;0
14;2;0;4200;465;58;0;455;55;0;71;45;0;0;0
14;3;0;4200;465;58;0;453;55;0;72;45;0;0;0
14;4;0;4200;464;58;0;452;55;0;71;45;0;0;0
14;5;0;4200;463;58;0;449;55;0;72;45;0;0;0
14;6;0;4200;462;58;0;449;55;0;72;45;0;0;0
14;7;0;4200;462;58;0;448;55;0;72;45;0;0;0
14;8;0;4200;459;58;0;447;55;0;72;45;0;0;0
14;9;0;4200;459;57;0;447;55;0;72;45;0;0;0
14;10;0;4200;459;57;0;447;55;0;72;45;0;0;0
14;11;0;4200;459;57;0;447;55;0;72;45;0;0;0
14;12;0;4200;459;57;0;445;55;0;72;45;0;0;0
15;1;507783;4200;468;58;0;452;56;0;74;46;0;0;0
15;2;0;4200;465;58;0;451;55;0;74;46;0;0;0
15;3;0;4200;466;58;0;448;55;0;74;46;0;0;0
15;4;0;4200;461;58;0;449;55;0;74;46;0;0;0
15;5;0;4200;462;58;0;447;55;0;74;46;0;0;0
15;6;0;4200;462;58;0;446;55;0;74;46;0;0;0
15;7;0;4200;462;58;0;444;55;0;74;46;0;0;0
15;8;0;22182;459;58;0;446;55;1;73;46;0;1;0
15;9;0;4200;460;58;0;444;55;0;74;46;0;0;0
15;10;0;4200;460;58;0;443;55;0;74;46;0;0;0
15;11;0;4200;460;58;0;443;55;0;73;46;0;0;0
15;12;0;4200;459;58;0;442;55;0;74;46;0;0;0
16;1;507003;4200;476;59;0;446;56;0;73;47;0;0;0
16;2;0;4200;472;59;0;446;56;0;74;47;0;0;0
16;3;0;4200;471;59;0;446;56;0;72;47;0;0;0
16;4;0;4200;471;58;0;445;56;0;72;46;0;0;0
16;5;0;4200;466;58;0;445;56;0;72;46;0;0;0
16;6;0;4200;468;58;0;442;56;0;72;46;0;0;0
16;7;0;4200;468;58;0;441;56;0;72;46;0;0;0
16;8;0;4200;466;58;0;440;56;0;72;46;0;0;0
16;9;0;4200;466;58;0;440;56;0;72;46;0;0;0
16;10;0;4200;466;58;0;440;56;0;72;46;0;0;0
16;11;0;4200;466;58;0;439;56;0;72;46;0;0;0
16;12;0;4200;465;58;0;440;56;0;72;46;0;0;0
17;1;510416;4200;478;59;0;451;57;0;72;47;0;0;0
17;2;0;4200;475;59;0;451;57;0;73;47;0;0;0
17;3;0;4200;474;59;0;448;57;0;73;47;0;0;0
17;4;0;4200;470;59;0;449;56;0;73;47;0;0;0
17;5;0;4200;469;59;0;448;56;0;73;47;0;0;0
17;6;0;4200;468;59;0;446;56;0;73;47;0;0;0
17;7;0;4200;469;59;0;444;56;0;73;47;0;0;0
17;8;0;4200;468;59;0;444;56;0;73;47;0;0;0
17;9;0;4200;467;59;0;444;56;0;73;47;0;0;0
17;10;0;4200;466;59;0;444;56;0;73;47;0;0;0
17;11;0;4200;466;59;0;444;56;0;73;47;0;0;0
17;12;0;4200;466;59;0;444;56;0;73;47;0;0;0
18;1;510044;4200;479;59;0;448;57;0;73;47;0;0;0
18;2;0;4200;470;59;0;447;57;0;74;48;0;0;0
18;3;0;4200;472;59;0;442;57;0;74;48;0;0;0
18;4;0;4200;470;59;0;443;57;0;73;48;0;0;0
18;5;0;4200;468;59;0;440;57;0;74;48;0;0;0
18;6;0;4200;462;59;0;441;57;0;74;48;0;0;0
18;7;0;4200;463;59;0;439;57;0;74;48;0;0;0
18;8;0;4200;462;59;0;439;57;0;74;48;0;0;0
18;9;0;4200;462;59;0;439;57;0;74;48;0;0;0
18;10;0;4200;462;59;0;438;57;0;74;48;0;0;0
18;11;0;4200;461;59;0;439;57;0;74;48;0;0;0
18;12;0;4200;461;59;0;438;57;0;74;48;0;0;0
19;1;505861;4200;475;59;0;442;57;0;75;48;0;0;0
19;2;0;4200;472;59;0;442;57;0;75;48;0;0;0
19;3;0;4200;470;59;0;442;57;0;75;48;0;0;0
19;4;0;4200;469;59;0;442;57;0;75;48;0;0;0
19;5;0;37627;468;59;0;441;57;1;74;48;0;1;0
19;6;0;9476;467;59;1;441;57;0;75;48;0;0;1
19;7;0;4200;467;59;0;440;57;0;75;48;0;0;0
19;8;0;36568;466;59;0;440;57;1;75;48;0;0;1
19;9;0;4200;466;59;0;440;57;0;75;48;0;0;0
19;10;0;4200;465;59;0;439;57;0;75;48;0;0;0
19;11;0;4200;464;59;0;437;57;0;75;48;0;0;0
19;12;0;4200;461;59;0;439;57;0;75;48;0;0;0
20;1;508968;4200;472;60;0;450;58;0;74;49;0;0;0
20;2;0;18256;472;59;0;445;58;1;74;49;0;0;1
20;3;0;4200;466;59;0;445;58;0;75;49;0;0;0
20;4;0;4200;465;59;0;445;58;0;74;49;0;0;0
20;5;0;29603;463;59;0;444;58;1;75;49;0;0;1
20;6;0;4200;464;59;0;441;58;0;75;49;0;0;0
20;7;0;4200;462;59;0;442;58;0;75;49;0;0;0
20;8;0;4200;461;59;0;441;58;0;75;49;0;0;0
20;9;0;4200;460;59;0;441;58;0;75;49;0;0;0
20;10;0;4200;460;59;0;441;58;0;75;49;0;0;0
20;11;0;4200;460;59;0;440;58;0;75;49;0;0;0
20;12;0;4200;458;59;0;441;58;0;75;49;0;0;0
21;1;509368;4200;467;60;0;447;59;0;78;49;0;0;0
21;2;0;4200;463;59;0;444;59;0;77;50;0;0;0
21;3;0;4200;459;59;0;441;59;0;78;49;0;0;0
21;4;0;4200;460;59;0;437;59;0;78;49;0;0;0
21;5;0;4200;456;59;0;435;59;0;77;49;0;0;0
21;6;0;4200;456;59;0;434;58;0;78;49;0;0;0
21;7;0;4200;456;59;0;432;58;0;78;49;0;0;0
21;8;0;4200;454;59;0;433;58;0;78;49;0;0;0
21;9;0;4200;452;59;0;432;58;0;78;49;0;0;0
21;10;0;4200;453;59;0;430;58;0;78;49;0;0;0
21;11;0;4200;452;59;0;430;58;0;78;49;0;0;0
21;12;0;4200;452;58;0;429;58;0;78;49;0;0;0
22;1;512871;4200;471;59;0;447;59;0;80;50;0;0;0
22;2;0;4200;467;59;0;447;59;0;78;50;0;0;0
22;3;0;4200;463;59;0;443;59;0;80;50;0;0;0
22;4;0;4200;454;59;0;445;59;0;80;50;0;0;0
22;5;0;4200;452;59;0;442;59;0;80;50;0;0;0
22;6;0;4200;452;59;0;438;59;0;80;50;0;0;0
22;7;0;4200;453;59;0;436;58;0;80;50;0;0;0
22;8;0;4200;452;58;0;437;58;0;79;50;0;0;0
22;9;0;4200;451;58;0;437;58;0;79;50;0;0;0
22;10;0;4200;449;58;0;436;58;0;80;50;0;0;0
22;11;0;4200;448;58;0;437;58;0;80;50;0;0;0
22;12;0;4200;448;58;0;437;58;0;80;50;0;0;0
23;1;516515;4200;459;59;0;457;59;0;82;51;0;0;0
23;2;0;4200;457;59;0;454;59;0;82;51;0;0;0
23;3;0;4200;458;59;0;453;59;0;81;51;0;0;0
23;4;0;4200;456;59;0;453;59;0;82;51;0;0;0
23;5;0;4200;457;59;0;452;59;0;82;51;0;0;0
23;6;0;4200;456;59;0;452;59;0;82;51;0;0;0
23;7;0;4200;456;59;0;450;59;0;82;51;0;0;0
23;8;0;4200;454;59;0;451;59;0;82;51;0;0;0
23;9;0;4200;451;59;0;451;59;0;82;51;0;0;0
23;10;0;4200;451;59;0;450;58;0;82;51;0;0;0
23;11;0;4200;451;59;0;450;58;0;82;51;0;0;0
23;12;0;4200;450;59;0;449;58;0;82;51;0;0;0
24;1;518272;4200;462;60;0;455;59;0;84;51;0;0;0
24;2;0;4200;459;60;0;453;59;0;84;51;0;0;0
24;3;0;4200;458;60;0;451;59;0;83;51;0;0;0
24;4;0;4200;458;59;0;448;59;0;84;51;0;0;0
24;5;0;4200;457;59;0;447;59;0;84;51;0;0;0
24;6;0;4200;457;59;0;447;59;0;84;51;0;0;0
24;7;0;4200;457;59;0;445;59;0;84;51;0;0;0
24;8;0;4200;455;59;0;446;59;0;84;51;0;0;0
24;9;0;4200;454;59;0;447;59;0;84;51;0;0;0
24;10;0;4200;454;59;0;445;59;0;84;51;0;0;0
24;11;0;4200;453;59;0;446;59;0;84;51;0;0;0
24;12;0;4200;452;59;0;446;59;0;84;51;0;0;0
25;1;513873;4200;463;61;0;450;60;0;83;52;0;0;0
25;2;0;4200;462;60;0;447;60;0;84;52;0;0;0
25;3;0;4200;460;60;0;444;60;0;84;52;0;0;0
25;4;0;4200;459;60;0;444;60;0;83;52;0;0;0
25;5;0;14020;454;60;0;443;60;1;84;52;0;1;0
25;6;0;4200;452;60;0;442;59;0;83;52;0;0;0
25;7;0;4200;451;60;0;441;59;0;84;52;0;0;0
25;8;0;4200;451;60;0;438;59;0;84;52;0;0;0
25;9;0;4200;448;60;0;438;59;0;84;52;0;0;0
25;10;0;9147;446;59;1;439;59;0;83;51;0;1;0
25;11;0;4200;448;59;0;437;59;0;83;51;0;0;0
25;12;0;4200;448;59;0;437;59;0;83;51;0;0;0
26;1;515734;4200;463;60;0;452;60;0;84;52;0;0;0
26;2;0;4200;461;60;0;448;60;0;87;52;0;0;0
26;3;0;4200;460;60;0;449;60;0;86;52;0;0;0
26;4;0;4200;458;60;0;446;60;0;86;52;0;0;0
26;5;0;4200;455;60;0;445;60;0;87;52;0;0;0
26;6;0;4200;456;60;0;444;60;0;87;52;0;0;0
26;7;0;15377;456;60;0;444;60;1;87;52;0;0;1
26;8;0;4200;453;60;0;443;60;0;87;52;0;0;0
26;9;0;4200;452;60;0;442;60;0;87;52;0;0;0
26;10;0;4200;452;60;0;442;60;0;87;52;0;0;0
26;11;0;4200;451;60;0;441;59;0;87;52;0;0;0
26;12;0;4200;450;60;0;439;59;0;87;52;0;0;0
27;1;516717;4200;462;61;0;449;60;0;88;53;0;0;0
27;2;0;4200;465;61;0;445;60;0;87;53;0;0;0
27;3;0;4200;465;61;0;442;60;0;87;53;0;0;0
27;4;0;4200;462;61;0;438;60;0;87;53;0;0;0
27;5;0;4200;461;61;0;437;60;0;86;52;0;0;0
27;6;0;4200;459;60;0;437;60;0;85;52;0;0;0
27;7;0;4200;458;60;0;437;60;0;86;52;0;0;0
27;8;0;4200;457;60;0;436;60;0;86;52;0;0;0
27;9;0;34610;456;60;0;436;60;1;86;52;0;0;1
27;10;0;4200;455;60;0;435;59;0;86;52;0;0;0
27;11;0;4200;454;60;0;433;59;0;86;52;0;0;0
27;12;0;4200;454;60;0;432;59;0;86;52;0;0;0
28;1;515616;4200;472;62;0;439;60;0;88;53;0;0;0
28;2;0;4200;465;61;0;439;60;0;87;53;0;0;0
28;3;0;4200;466;61;0;437;60;0;87;53;0;0;0
28;4;0;4200;464;61;0;435;60;0;86;53;0;0;0
28;5;0;4200;460;61;0;437;60;0;87;53;0;0;0
28;6;0;4200;459;61;0;434;60;0;87;53;0;0;0
28;7;0;4200;457;61;0;433;60;0;86;53;0;0;0
28;8;0;4200;457;61;0;431;60;0;87;53;0;0;0
28;9;0;4200;456;61;0;430;60;0;87;53;0;0;0
28;10;0;4200;454;61;0;431;60;0;87;53;0;0;0
28;11;0;12658;452;60;1;431;60;0;87;53;0;1;0
28;12;0;4200;454;61;0;429;60;0;87;53;0;0;0
29;1;514438;4200;471;61;0;439;61;0;88;53;0;0;0
29;2;0;4200;467;61;0;438;61;0;89;53;0;0;0
29;3;0;4200;465;61;0;437;61;0;88;53;0;0;0
29;4;0;4200;465;61;0;434;61;0;87;52;0;0;0
29;5;0;4200;459;61;0;432;61;0;88;53;0;0;0
29;6;0;4200;460;61;0;426;60;0;90;53;0;0;0
29;7;0;4200;458;60;0;427;60;0;90;53;0;0;0
29;8;0;4200;455;60;0;426;60;0;90;53;0;0;0
29;9;0;4200;455;60;0;422;60;0;90;53;0;0;0
29;10;0;4200;452;60;0;425;60;0;90;53;0;0;0
29;11;0;22190;452;60;0;425;60;0;90;53;1;0;1
29;12;0;4200;451;60;0;425;60;0;90;53;0;0;0
30;1;517350;4200;463;61;0;444;61;0;92;54;0;0;0
30;2;0;4200;461;61;0;438;61;0;93;54;0;0;0
30;3;0;4200;459;61;0;433;61;0;93;54;0;0;0
30;4;0;4200;458;61;0;432;60;0;93;54;0;0;0
30;5;0;4200;456;60;0;429;60;0;93;54;0;0;0
30;6;0;4200;456;60;0;429;60;0;93;54;0;0;0
30;7;0;4200;455;60;0;428;60;0;93;54;0;0;0
30;8;0;4200;456;60;0;427;60;0;93;54;0;0;0
30;9;0;4200;455;60;0;426;60;0;93;54;0;0;0
30;10;0;4200;456;60;0;424;60;0;92;53;0;0;0
30;11;0;4200;453;60;0;425;60;0;92;53;0;0;0
30;12;0;4200;453;60;0;425;60;0;92;53;0;0;0
31;1;516954;4200;466;61;0;440;61;0;93;54;0;0;0
31;2;0;4200;467;61;0;433;61;0;93;54;0;0;0
31;3;0;4200;462;61;0;432;60;0;93;54;0;0;0
31;4;0;4200;461;61;0;430;60;0;93;54;0;0;0
31;5;0;4200;461;61;0;429;60;0;92;54;0;0;0
31;6;0;4200;460;61;0;427;60;0;93;54;0;0;0
31;7;0;4200;459;61;0;426;60;0;93;54;0;0;0
31;8;0;4200;456;61;0;427;60;0;93;54;0;0;0
31;9;0;4200;455;60;0;427;60;0;93;54;0;0;0
31;10;0;4200;455;60;0;426;60;0;93;54;0;0;0
31;11;0;9267;455;60;0;425;60;1;92;54;0;1;0
31;12;0;4200;451;60;0;426;60;0;93;54;0;0;0
32;1;518481;4200;474;61;0;435;61;0;96;55;0;0;0
32;2;0;4200;474;61;0;432;61;0;95;54;0;0;0
32;3;0;4200;469;61;0;431;61;0;95;54;0;0;0
32;4;0;4200;467;61;0;430;60;0;95;54;0;0;0
32;5;0;4200;466;61;0;428;60;0;95;54;0;0;0
32;6;0;4200;464;61;0;426;60;0;95;54;0;0;0
32;7;0;4200;462;60;0;427;60;0;95;54;0;0;0
32;8;0;4200;462;60;0;427;60;0;95;54;0;0;0
32;9;0;4200;461;60;0;426;60;0;95;54;0;0;0
32;10;0;4200;457;60;0;427;60;0;95;54;0;0;0
32;11;0;4200;456;60;0;427;60;0;95;54;0;0;0
32;12;0;4200;457;60;0;425;60;0;95;54;0;0;0
33;1;519742;4200;479;61;0;433;61;0;95;55;0;0;0
33;2;0;4200;477;61;0;431;61;0;95;55;0;0;0
33;3;0;4200;476;61;0;430;61;0;94;55;0;0;0
33;4;0;4200;474;61;0;429;61;0;94;55;0;0;0
33;5;0;8430;475;61;1;428;61;0;94;55;0;0;1
33;6;0;4200;473;61;0;427;61;0;94;55;0;0;0
33;7;0;4200;470;61;0;427;61;0;94;55;0;0;0
33;8;0;27034;469;61;1;423;61;0;94;55;0;1;0
33;9;0;15804;466;61;1;425;61;0;94;55;0;1;0
33;10;0;4200;466;61;0;425;61;0;94;55;0;0;0
33;11;0;4200;466;61;0;424;61;0;94;55;0;0;0
33;12;0;4200;466;61;0;424;60;0;94;55;0;0;0
34;1;520745;4200;477;62;0;437;61;0;95;55;0;0;0
34;2;0;4200;475;62;0;437;61;0;95;55;0;0;0
34;3;0;4200;474;62;0;433;61;0;95;55;0;0;0
34;4;0;4200;469;61;0;435;61;0;95;55;0;0;0
34;5;0;4200;465;61;0;434;61;0;95;55;0;0;0
34;6;0;4200;464;61;0;432;61;0;95;55;0;0;0
34;7;0;4200;463;61;0;431;61;0;94;55;0;0;0
34;8;0;4200;462;61;0;429;61;0;95;55;0;0;0
34;9;0;4200;461;61;0;430;61;0;95;55;0;0;0
34;10;0;4200;460;61;0;430;61;0;95;55;0;0;0
34;11;0;4200;460;61;0;429;61;0;95;55;0;0;0
34;12;0;4200;458;61;0;428;61;0;95;55;0;0;0
35;1;523770;4200;472;62;0;445;61;0;96;56;0;0;0
35;2;0;4200;472;62;0;444;61;0;95;56;0;0;0
35;3;0;4200;470;61;0;441;61;0;95;56;0;0;0
35;4;0;4200;465;61;0;443;61;0;95;56;0;0;0
35;5;0;4200;465;61;0;442;61;0;94;56;0;0;0
35;6;0;7434;465;61;1;440;61;0;95;56;0;0;1
35;7;0;4200;463;61;0;439;61;0;95;56;0;0;0
35;8;0;4200;460;61;0;437;61;0;95;56;0;0;0
35;9;0;4200;461;61;0;436;61;0;94;55;0;0;0
35;10;0;4200;461;61;0;435;61;0;94;55;0;0;0
35;11;0;4200;459;61;0;436;61;0;94;55;0;0;0
35;12;0;4200;459;61;0;435;61;0;94;55;0;0;0
36;1;522521;4200;473;62;0;443;62;0;95;56;0;0;0
36;2;0;4200;473;62;0;440;62;0;96;56;0;0;0
36;3;0;4200;469;62;0;441;62;0;95;56;0;0;0
36;4;0;4200;468;61;0;439;62;0;96;56;0;0;0
36;5;0;4200;465;61;0;439;62;0;96;56;0;0;0
36;6;0;4200;465;61;0;437;62;0;96;56;0;0;0
36;7;0;4200;464;61;0;436;61;0;96;56;0;0;0
36;8;0;4200;463;61;0;435;61;0;96;56;0;0;0
36;9;0;4200;463;61;0;433;61;0;96;56;0;0;0
36;10;0;4200;462;61;0;433;61;0;96;56;0;0;0
36;11;0;4200;460;61;0;434;61;0;96;56;0;0;0
36;12;0;4200;460;61;0;433;61;0;96;56;0;0;0
37;1;524226;4200;472;62;0;438;62;0;101;56;0;0;0
37;2;0;4200;465;62;0;438;62;0;101;56;0;0;0
37;3;0;4200;462;61;0;438;62;0;100;56;0;0;0
37;4;0;4200;460;61;0;437;62;0;100;56;0;0;0
37;5;0;4200;460;61;0;437;62;0;100;56;0;0;0
37;6;0;4200;459;61;0;437;62;0;100;56;0;0;0
37;7;0;4200;460;61;0;435;62;0;100;56;0;0;0
37;8;0;4200;458;61;0;433;62;0;100;56;0;0;0
